ArticleURL,OcrURL,TxtURL
https://chroniclingamerica.loc.gov/lccn/sn87093039/1909-12-10/ed-1/seq-2/,https://chroniclingamerica.loc.gov/lccn/sn87093039/1909-12-10/ed-1/seq-2/ocr,https://chroniclingamerica.loc.gov/lccn/sn87093039/1909-12-10/ed-1/seq-2/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn91066782/1909-12-08/ed-1/seq-4/,https://chroniclingamerica.loc.gov/lccn/sn91066782/1909-12-08/ed-1/seq-4/ocr,https://chroniclingamerica.loc.gov/lccn/sn91066782/1909-12-08/ed-1/seq-4/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn84026824/1909-12-16/ed-1/seq-2/,https://chroniclingamerica.loc.gov/lccn/sn84026824/1909-12-16/ed-1/seq-2/ocr,https://chroniclingamerica.loc.gov/lccn/sn84026824/1909-12-16/ed-1/seq-2/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn85000631/1909-12-17/ed-1/seq-7/,https://chroniclingamerica.loc.gov/lccn/sn85000631/1909-12-17/ed-1/seq-7/ocr,https://chroniclingamerica.loc.gov/lccn/sn85000631/1909-12-17/ed-1/seq-7/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn86075153/1909-12-16/ed-1/seq-2/,https://chroniclingamerica.loc.gov/lccn/sn86075153/1909-12-16/ed-1/seq-2/ocr,https://chroniclingamerica.loc.gov/lccn/sn86075153/1909-12-16/ed-1/seq-2/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn86081889/1909-12-16/ed-1/seq-3/,https://chroniclingamerica.loc.gov/lccn/sn86081889/1909-12-16/ed-1/seq-3/ocr,https://chroniclingamerica.loc.gov/lccn/sn86081889/1909-12-16/ed-1/seq-3/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn95060914/1909-12-10/ed-1/seq-1/,https://chroniclingamerica.loc.gov/lccn/sn95060914/1909-12-10/ed-1/seq-1/ocr,https://chroniclingamerica.loc.gov/lccn/sn95060914/1909-12-10/ed-1/seq-1/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn84024283/1909-12-16/ed-1/seq-2/,https://chroniclingamerica.loc.gov/lccn/sn84024283/1909-12-16/ed-1/seq-2/ocr,https://chroniclingamerica.loc.gov/lccn/sn84024283/1909-12-16/ed-1/seq-2/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn86076142/1909-12-07/ed-1/seq-1/,https://chroniclingamerica.loc.gov/lccn/sn86076142/1909-12-07/ed-1/seq-1/ocr,https://chroniclingamerica.loc.gov/lccn/sn86076142/1909-12-07/ed-1/seq-1/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn82016413/1909-12-08/ed-1/seq-1/,https://chroniclingamerica.loc.gov/lccn/sn82016413/1909-12-08/ed-1/seq-1/ocr,https://chroniclingamerica.loc.gov/lccn/sn82016413/1909-12-08/ed-1/seq-1/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn84022871/1909-12-15/ed-1/seq-12/,https://chroniclingamerica.loc.gov/lccn/sn84022871/1909-12-15/ed-1/seq-12/ocr,https://chroniclingamerica.loc.gov/lccn/sn84022871/1909-12-15/ed-1/seq-12/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn87076843/1909-12-17/ed-1/seq-4/,https://chroniclingamerica.loc.gov/lccn/sn87076843/1909-12-17/ed-1/seq-4/ocr,https://chroniclingamerica.loc.gov/lccn/sn87076843/1909-12-17/ed-1/seq-4/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn87062055/1909-12-10/ed-1/seq-1/,https://chroniclingamerica.loc.gov/lccn/sn87062055/1909-12-10/ed-1/seq-1/ocr,https://chroniclingamerica.loc.gov/lccn/sn87062055/1909-12-10/ed-1/seq-1/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn83045462/1909-12-07/ed-1/seq-21/,https://chroniclingamerica.loc.gov/lccn/sn83045462/1909-12-07/ed-1/seq-21/ocr,https://chroniclingamerica.loc.gov/lccn/sn83045462/1909-12-07/ed-1/seq-21/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn83045555/1909-12-08/ed-1/seq-4/,https://chroniclingamerica.loc.gov/lccn/sn83045555/1909-12-08/ed-1/seq-4/ocr,https://chroniclingamerica.loc.gov/lccn/sn83045555/1909-12-08/ed-1/seq-4/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn85049554/1909-12-07/ed-1/seq-1/,https://chroniclingamerica.loc.gov/lccn/sn85049554/1909-12-07/ed-1/seq-1/ocr,https://chroniclingamerica.loc.gov/lccn/sn85049554/1909-12-07/ed-1/seq-1/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn89060124/1909-12-17/ed-1/seq-1/,https://chroniclingamerica.loc.gov/lccn/sn89060124/1909-12-17/ed-1/seq-1/ocr,https://chroniclingamerica.loc.gov/lccn/sn89060124/1909-12-17/ed-1/seq-1/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn82016413/1909-12-08/ed-1/seq-4/,https://chroniclingamerica.loc.gov/lccn/sn82016413/1909-12-08/ed-1/seq-4/ocr,https://chroniclingamerica.loc.gov/lccn/sn82016413/1909-12-08/ed-1/seq-4/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn86076241/1909-12-09/ed-1/seq-1/,https://chroniclingamerica.loc.gov/lccn/sn86076241/1909-12-09/ed-1/seq-1/ocr,https://chroniclingamerica.loc.gov/lccn/sn86076241/1909-12-09/ed-1/seq-1/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn85042242/1909-12-07/ed-1/seq-1/,https://chroniclingamerica.loc.gov/lccn/sn85042242/1909-12-07/ed-1/seq-1/ocr,https://chroniclingamerica.loc.gov/lccn/sn85042242/1909-12-07/ed-1/seq-1/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn89060136/1909-12-10/ed-1/seq-4/,https://chroniclingamerica.loc.gov/lccn/sn89060136/1909-12-10/ed-1/seq-4/ocr,https://chroniclingamerica.loc.gov/lccn/sn89060136/1909-12-10/ed-1/seq-4/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn83025316/1909-12-18/ed-1/seq-1/,https://chroniclingamerica.loc.gov/lccn/sn83025316/1909-12-18/ed-1/seq-1/ocr,https://chroniclingamerica.loc.gov/lccn/sn83025316/1909-12-18/ed-1/seq-1/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn83030214/1909-12-08/ed-1/seq-1/,https://chroniclingamerica.loc.gov/lccn/sn83030214/1909-12-08/ed-1/seq-1/ocr,https://chroniclingamerica.loc.gov/lccn/sn83030214/1909-12-08/ed-1/seq-1/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn88085421/1909-12-17/ed-1/seq-5/,https://chroniclingamerica.loc.gov/lccn/sn88085421/1909-12-17/ed-1/seq-5/ocr,https://chroniclingamerica.loc.gov/lccn/sn88085421/1909-12-17/ed-1/seq-5/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn82014086/1909-12-18/ed-1/seq-1/,https://chroniclingamerica.loc.gov/lccn/sn82014086/1909-12-18/ed-1/seq-1/ocr,https://chroniclingamerica.loc.gov/lccn/sn82014086/1909-12-18/ed-1/seq-1/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn84025828/1909-12-18/ed-1/seq-7/,https://chroniclingamerica.loc.gov/lccn/sn84025828/1909-12-18/ed-1/seq-7/ocr,https://chroniclingamerica.loc.gov/lccn/sn84025828/1909-12-18/ed-1/seq-7/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn82016014/1909-12-17/ed-1/seq-1/,https://chroniclingamerica.loc.gov/lccn/sn82016014/1909-12-17/ed-1/seq-1/ocr,https://chroniclingamerica.loc.gov/lccn/sn82016014/1909-12-17/ed-1/seq-1/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn88086023/1909-12-17/ed-1/seq-1/,https://chroniclingamerica.loc.gov/lccn/sn88086023/1909-12-17/ed-1/seq-1/ocr,https://chroniclingamerica.loc.gov/lccn/sn88086023/1909-12-17/ed-1/seq-1/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn85049554/1909-12-17/ed-1/seq-1/,https://chroniclingamerica.loc.gov/lccn/sn85049554/1909-12-17/ed-1/seq-1/ocr,https://chroniclingamerica.loc.gov/lccn/sn85049554/1909-12-17/ed-1/seq-1/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn84020630/1909-12-15/ed-1/seq-3/,https://chroniclingamerica.loc.gov/lccn/sn84020630/1909-12-15/ed-1/seq-3/ocr,https://chroniclingamerica.loc.gov/lccn/sn84020630/1909-12-15/ed-1/seq-3/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn86086633/1909-12-07/ed-1/seq-4/,https://chroniclingamerica.loc.gov/lccn/sn86086633/1909-12-07/ed-1/seq-4/ocr,https://chroniclingamerica.loc.gov/lccn/sn86086633/1909-12-07/ed-1/seq-4/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn89060136/1909-12-17/ed-1/seq-4/,https://chroniclingamerica.loc.gov/lccn/sn89060136/1909-12-17/ed-1/seq-4/ocr,https://chroniclingamerica.loc.gov/lccn/sn89060136/1909-12-17/ed-1/seq-4/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn86058226/1909-12-14/ed-1/seq-4/,https://chroniclingamerica.loc.gov/lccn/sn86058226/1909-12-14/ed-1/seq-4/ocr,https://chroniclingamerica.loc.gov/lccn/sn86058226/1909-12-14/ed-1/seq-4/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn85042242/1909-12-09/ed-1/seq-4/,https://chroniclingamerica.loc.gov/lccn/sn85042242/1909-12-09/ed-1/seq-4/ocr,https://chroniclingamerica.loc.gov/lccn/sn85042242/1909-12-09/ed-1/seq-4/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn84026853/1909-12-15/ed-1/seq-10/,https://chroniclingamerica.loc.gov/lccn/sn84026853/1909-12-15/ed-1/seq-10/ocr,https://chroniclingamerica.loc.gov/lccn/sn84026853/1909-12-15/ed-1/seq-10/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn85042373/1909-12-07/ed-1/seq-1/,https://chroniclingamerica.loc.gov/lccn/sn85042373/1909-12-07/ed-1/seq-1/ocr,https://chroniclingamerica.loc.gov/lccn/sn85042373/1909-12-07/ed-1/seq-1/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn85058259/1909-12-17/ed-1/seq-5/,https://chroniclingamerica.loc.gov/lccn/sn85058259/1909-12-17/ed-1/seq-5/ocr,https://chroniclingamerica.loc.gov/lccn/sn85058259/1909-12-17/ed-1/seq-5/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn85066387/1909-12-08/ed-1/seq-1/,https://chroniclingamerica.loc.gov/lccn/sn85066387/1909-12-08/ed-1/seq-1/ocr,https://chroniclingamerica.loc.gov/lccn/sn85066387/1909-12-08/ed-1/seq-1/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn86086633/1909-12-13/ed-1/seq-4/,https://chroniclingamerica.loc.gov/lccn/sn86086633/1909-12-13/ed-1/seq-4/ocr,https://chroniclingamerica.loc.gov/lccn/sn86086633/1909-12-13/ed-1/seq-4/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn88056094/1909-12-07/ed-1/seq-2/,https://chroniclingamerica.loc.gov/lccn/sn88056094/1909-12-07/ed-1/seq-2/ocr,https://chroniclingamerica.loc.gov/lccn/sn88056094/1909-12-07/ed-1/seq-2/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn86086633/1909-12-07/ed-1/seq-1/,https://chroniclingamerica.loc.gov/lccn/sn86086633/1909-12-07/ed-1/seq-1/ocr,https://chroniclingamerica.loc.gov/lccn/sn86086633/1909-12-07/ed-1/seq-1/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn88085947/1909-12-17/ed-1/seq-5/,https://chroniclingamerica.loc.gov/lccn/sn88085947/1909-12-17/ed-1/seq-5/ocr,https://chroniclingamerica.loc.gov/lccn/sn88085947/1909-12-17/ed-1/seq-5/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn85066387/1909-12-10/ed-1/seq-6/,https://chroniclingamerica.loc.gov/lccn/sn85066387/1909-12-10/ed-1/seq-6/ocr,https://chroniclingamerica.loc.gov/lccn/sn85066387/1909-12-10/ed-1/seq-6/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn89081022/1909-12-08/ed-1/seq-9/,https://chroniclingamerica.loc.gov/lccn/sn89081022/1909-12-08/ed-1/seq-9/ocr,https://chroniclingamerica.loc.gov/lccn/sn89081022/1909-12-08/ed-1/seq-9/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn83045830/1909-12-18/ed-1/seq-1/,https://chroniclingamerica.loc.gov/lccn/sn83045830/1909-12-18/ed-1/seq-1/ocr,https://chroniclingamerica.loc.gov/lccn/sn83045830/1909-12-18/ed-1/seq-1/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn86076241/1909-12-07/ed-1/seq-1/,https://chroniclingamerica.loc.gov/lccn/sn86076241/1909-12-07/ed-1/seq-1/ocr,https://chroniclingamerica.loc.gov/lccn/sn86076241/1909-12-07/ed-1/seq-1/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn83025316/1909-12-15/ed-1/seq-4/,https://chroniclingamerica.loc.gov/lccn/sn83025316/1909-12-15/ed-1/seq-4/ocr,https://chroniclingamerica.loc.gov/lccn/sn83025316/1909-12-15/ed-1/seq-4/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn83025182/1909-12-08/ed-1/seq-4/,https://chroniclingamerica.loc.gov/lccn/sn83025182/1909-12-08/ed-1/seq-4/ocr,https://chroniclingamerica.loc.gov/lccn/sn83025182/1909-12-08/ed-1/seq-4/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn86063823/1909-12-11/ed-1/seq-2/,https://chroniclingamerica.loc.gov/lccn/sn86063823/1909-12-11/ed-1/seq-2/ocr,https://chroniclingamerica.loc.gov/lccn/sn86063823/1909-12-11/ed-1/seq-2/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn84027621/1909-12-08/ed-1/seq-1/,https://chroniclingamerica.loc.gov/lccn/sn84027621/1909-12-08/ed-1/seq-1/ocr,https://chroniclingamerica.loc.gov/lccn/sn84027621/1909-12-08/ed-1/seq-1/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn88085947/1909-12-07/ed-1/seq-1/,https://chroniclingamerica.loc.gov/lccn/sn88085947/1909-12-07/ed-1/seq-1/ocr,https://chroniclingamerica.loc.gov/lccn/sn88085947/1909-12-07/ed-1/seq-1/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn84020558/1909-12-07/ed-1/seq-1/,https://chroniclingamerica.loc.gov/lccn/sn84020558/1909-12-07/ed-1/seq-1/ocr,https://chroniclingamerica.loc.gov/lccn/sn84020558/1909-12-07/ed-1/seq-1/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn83045396/1909-12-07/ed-1/seq-1/,https://chroniclingamerica.loc.gov/lccn/sn83045396/1909-12-07/ed-1/seq-1/ocr,https://chroniclingamerica.loc.gov/lccn/sn83045396/1909-12-07/ed-1/seq-1/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn85052141/1909-12-09/ed-1/seq-3/,https://chroniclingamerica.loc.gov/lccn/sn85052141/1909-12-09/ed-1/seq-3/ocr,https://chroniclingamerica.loc.gov/lccn/sn85052141/1909-12-09/ed-1/seq-3/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn86063823/1909-12-17/ed-1/seq-1/,https://chroniclingamerica.loc.gov/lccn/sn86063823/1909-12-17/ed-1/seq-1/ocr,https://chroniclingamerica.loc.gov/lccn/sn86063823/1909-12-17/ed-1/seq-1/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn87062268/1909-12-08/ed-1/seq-1/,https://chroniclingamerica.loc.gov/lccn/sn87062268/1909-12-08/ed-1/seq-1/ocr,https://chroniclingamerica.loc.gov/lccn/sn87062268/1909-12-08/ed-1/seq-1/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn87078082/1909-12-08/ed-1/seq-1/,https://chroniclingamerica.loc.gov/lccn/sn87078082/1909-12-08/ed-1/seq-1/ocr,https://chroniclingamerica.loc.gov/lccn/sn87078082/1909-12-08/ed-1/seq-1/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn93063557/1909-12-10/ed-1/seq-12/,https://chroniclingamerica.loc.gov/lccn/sn93063557/1909-12-10/ed-1/seq-12/ocr,https://chroniclingamerica.loc.gov/lccn/sn93063557/1909-12-10/ed-1/seq-12/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn85052076/1909-12-09/ed-1/seq-4/,https://chroniclingamerica.loc.gov/lccn/sn85052076/1909-12-09/ed-1/seq-4/ocr,https://chroniclingamerica.loc.gov/lccn/sn85052076/1909-12-09/ed-1/seq-4/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn88085620/1909-12-10/ed-1/seq-4/,https://chroniclingamerica.loc.gov/lccn/sn88085620/1909-12-10/ed-1/seq-4/ocr,https://chroniclingamerica.loc.gov/lccn/sn88085620/1909-12-10/ed-1/seq-4/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn83016758/1909-12-16/ed-1/seq-4/,https://chroniclingamerica.loc.gov/lccn/sn83016758/1909-12-16/ed-1/seq-4/ocr,https://chroniclingamerica.loc.gov/lccn/sn83016758/1909-12-16/ed-1/seq-4/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn86086633/1909-12-17/ed-1/seq-7/,https://chroniclingamerica.loc.gov/lccn/sn86086633/1909-12-17/ed-1/seq-7/ocr,https://chroniclingamerica.loc.gov/lccn/sn86086633/1909-12-17/ed-1/seq-7/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn86069395/1909-12-09/ed-1/seq-2/,https://chroniclingamerica.loc.gov/lccn/sn86069395/1909-12-09/ed-1/seq-2/ocr,https://chroniclingamerica.loc.gov/lccn/sn86069395/1909-12-09/ed-1/seq-2/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn85059812/1909-12-16/ed-1/seq-8/,https://chroniclingamerica.loc.gov/lccn/sn85059812/1909-12-16/ed-1/seq-8/ocr,https://chroniclingamerica.loc.gov/lccn/sn85059812/1909-12-16/ed-1/seq-8/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn82015387/1909-12-11/ed-1/seq-1/,https://chroniclingamerica.loc.gov/lccn/sn82015387/1909-12-11/ed-1/seq-1/ocr,https://chroniclingamerica.loc.gov/lccn/sn82015387/1909-12-11/ed-1/seq-1/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn2001063133/1909-12-09/ed-1/seq-3/,https://chroniclingamerica.loc.gov/lccn/sn2001063133/1909-12-09/ed-1/seq-3/ocr,https://chroniclingamerica.loc.gov/lccn/sn2001063133/1909-12-09/ed-1/seq-3/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn85042462/1909-12-10/ed-1/seq-11/,https://chroniclingamerica.loc.gov/lccn/sn85042462/1909-12-10/ed-1/seq-11/ocr,https://chroniclingamerica.loc.gov/lccn/sn85042462/1909-12-10/ed-1/seq-11/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn86063778/1909-12-16/ed-1/seq-6/,https://chroniclingamerica.loc.gov/lccn/sn86063778/1909-12-16/ed-1/seq-6/ocr,https://chroniclingamerica.loc.gov/lccn/sn86063778/1909-12-16/ed-1/seq-6/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn00065127/1909-12-10/ed-1/seq-6/,https://chroniclingamerica.loc.gov/lccn/sn00065127/1909-12-10/ed-1/seq-6/ocr,https://chroniclingamerica.loc.gov/lccn/sn00065127/1909-12-10/ed-1/seq-6/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn99021999/1909-12-09/ed-1/seq-6/,https://chroniclingamerica.loc.gov/lccn/sn99021999/1909-12-09/ed-1/seq-6/ocr,https://chroniclingamerica.loc.gov/lccn/sn99021999/1909-12-09/ed-1/seq-6/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn93067846/1909-12-08/ed-1/seq-4/,https://chroniclingamerica.loc.gov/lccn/sn93067846/1909-12-08/ed-1/seq-4/ocr,https://chroniclingamerica.loc.gov/lccn/sn93067846/1909-12-08/ed-1/seq-4/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn88085947/1909-12-07/ed-2/seq-1/,https://chroniclingamerica.loc.gov/lccn/sn88085947/1909-12-07/ed-2/seq-1/ocr,https://chroniclingamerica.loc.gov/lccn/sn88085947/1909-12-07/ed-2/seq-1/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn85053157/1909-12-08/ed-1/seq-1/,https://chroniclingamerica.loc.gov/lccn/sn85053157/1909-12-08/ed-1/seq-1/ocr,https://chroniclingamerica.loc.gov/lccn/sn85053157/1909-12-08/ed-1/seq-1/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn97070614/1909-12-10/ed-1/seq-9/,https://chroniclingamerica.loc.gov/lccn/sn97070614/1909-12-10/ed-1/seq-9/ocr,https://chroniclingamerica.loc.gov/lccn/sn97070614/1909-12-10/ed-1/seq-9/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn86064119/1909-12-10/ed-1/seq-5/,https://chroniclingamerica.loc.gov/lccn/sn86064119/1909-12-10/ed-1/seq-5/ocr,https://chroniclingamerica.loc.gov/lccn/sn86064119/1909-12-10/ed-1/seq-5/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn82016014/1909-12-09/ed-1/seq-4/,https://chroniclingamerica.loc.gov/lccn/sn82016014/1909-12-09/ed-1/seq-4/ocr,https://chroniclingamerica.loc.gov/lccn/sn82016014/1909-12-09/ed-1/seq-4/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn2001063112/1909-12-09/ed-1/seq-2/,https://chroniclingamerica.loc.gov/lccn/sn2001063112/1909-12-09/ed-1/seq-2/ocr,https://chroniclingamerica.loc.gov/lccn/sn2001063112/1909-12-09/ed-1/seq-2/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn82015415/1909-12-14/ed-1/seq-4/,https://chroniclingamerica.loc.gov/lccn/sn82015415/1909-12-14/ed-1/seq-4/ocr,https://chroniclingamerica.loc.gov/lccn/sn82015415/1909-12-14/ed-1/seq-4/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn87065167/1909-12-07/ed-1/seq-6/,https://chroniclingamerica.loc.gov/lccn/sn87065167/1909-12-07/ed-1/seq-6/ocr,https://chroniclingamerica.loc.gov/lccn/sn87065167/1909-12-07/ed-1/seq-6/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn86090528/1909-12-08/ed-1/seq-2/,https://chroniclingamerica.loc.gov/lccn/sn86090528/1909-12-08/ed-1/seq-2/ocr,https://chroniclingamerica.loc.gov/lccn/sn86090528/1909-12-08/ed-1/seq-2/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn91066782/1909-12-07/ed-1/seq-3/,https://chroniclingamerica.loc.gov/lccn/sn91066782/1909-12-07/ed-1/seq-3/ocr,https://chroniclingamerica.loc.gov/lccn/sn91066782/1909-12-07/ed-1/seq-3/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn89067273/1909-12-16/ed-1/seq-2/,https://chroniclingamerica.loc.gov/lccn/sn89067273/1909-12-16/ed-1/seq-2/ocr,https://chroniclingamerica.loc.gov/lccn/sn89067273/1909-12-16/ed-1/seq-2/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn90061371/1909-12-15/ed-1/seq-2/,https://chroniclingamerica.loc.gov/lccn/sn90061371/1909-12-15/ed-1/seq-2/ocr,https://chroniclingamerica.loc.gov/lccn/sn90061371/1909-12-15/ed-1/seq-2/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn85042462/1909-12-07/ed-1/seq-2/,https://chroniclingamerica.loc.gov/lccn/sn85042462/1909-12-07/ed-1/seq-2/ocr,https://chroniclingamerica.loc.gov/lccn/sn85042462/1909-12-07/ed-1/seq-2/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn85058140/1909-12-08/ed-1/seq-18/,https://chroniclingamerica.loc.gov/lccn/sn85058140/1909-12-08/ed-1/seq-18/ocr,https://chroniclingamerica.loc.gov/lccn/sn85058140/1909-12-08/ed-1/seq-18/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn85052076/1909-12-16/ed-1/seq-6/,https://chroniclingamerica.loc.gov/lccn/sn85052076/1909-12-16/ed-1/seq-6/ocr,https://chroniclingamerica.loc.gov/lccn/sn85052076/1909-12-16/ed-1/seq-6/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn88085460/1909-12-17/ed-1/seq-4/,https://chroniclingamerica.loc.gov/lccn/sn88085460/1909-12-17/ed-1/seq-4/ocr,https://chroniclingamerica.loc.gov/lccn/sn88085460/1909-12-17/ed-1/seq-4/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn85052141/1909-12-16/ed-1/seq-2/,https://chroniclingamerica.loc.gov/lccn/sn85052141/1909-12-16/ed-1/seq-2/ocr,https://chroniclingamerica.loc.gov/lccn/sn85052141/1909-12-16/ed-1/seq-2/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn91068341/1909-12-08/ed-1/seq-2/,https://chroniclingamerica.loc.gov/lccn/sn91068341/1909-12-08/ed-1/seq-2/ocr,https://chroniclingamerica.loc.gov/lccn/sn91068341/1909-12-08/ed-1/seq-2/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn85032923/1909-12-08/ed-1/seq-1/,https://chroniclingamerica.loc.gov/lccn/sn85032923/1909-12-08/ed-1/seq-1/ocr,https://chroniclingamerica.loc.gov/lccn/sn85032923/1909-12-08/ed-1/seq-1/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn83045555/1909-12-17/ed-1/seq-1/,https://chroniclingamerica.loc.gov/lccn/sn83045555/1909-12-17/ed-1/seq-1/ocr,https://chroniclingamerica.loc.gov/lccn/sn83045555/1909-12-17/ed-1/seq-1/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn83045555/1909-12-07/ed-1/seq-1/,https://chroniclingamerica.loc.gov/lccn/sn83045555/1909-12-07/ed-1/seq-1/ocr,https://chroniclingamerica.loc.gov/lccn/sn83045555/1909-12-07/ed-1/seq-1/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn85058245/1909-12-09/ed-1/seq-5/,https://chroniclingamerica.loc.gov/lccn/sn85058245/1909-12-09/ed-1/seq-5/ocr,https://chroniclingamerica.loc.gov/lccn/sn85058245/1909-12-09/ed-1/seq-5/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn83030214/1909-12-18/ed-1/seq-2/,https://chroniclingamerica.loc.gov/lccn/sn83030214/1909-12-18/ed-1/seq-2/ocr,https://chroniclingamerica.loc.gov/lccn/sn83030214/1909-12-18/ed-1/seq-2/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn99062010/1909-12-09/ed-1/seq-3/,https://chroniclingamerica.loc.gov/lccn/sn99062010/1909-12-09/ed-1/seq-3/ocr,https://chroniclingamerica.loc.gov/lccn/sn99062010/1909-12-09/ed-1/seq-3/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn85058140/1909-12-09/ed-1/seq-1/,https://chroniclingamerica.loc.gov/lccn/sn85058140/1909-12-09/ed-1/seq-1/ocr,https://chroniclingamerica.loc.gov/lccn/sn85058140/1909-12-09/ed-1/seq-1/ocr.txt
https://chroniclingamerica.loc.gov/lccn/sn83030214/1909-12-18/ed-1/seq-6/,https://chroniclingamerica.loc.gov/lccn/sn83030214/1909-12-18/ed-1/seq-6/ocr,https://chroniclingamerica.loc.gov/lccn/sn83030214/1909-12-18/ed-1/seq-6/ocr.txt
